id,price_square_meter,timestamp,since_days_value,is_loft,m2,final_price,crm,amenities,bathrooms,cellars,parking_lots,num_bedrooms,main_has_roof,main_has_tecmty,main_has_new,desc_has_roof,desc_has_luxury,desc_has_secure,desc_has_centric,desc_has_elevator,desc_has_gym,sentiment_main_text,sentiment_description,emotion_main_text,emotion_descr,CVEGEO,grado_de_rezago_social,p_18a24_ratio,pnacent_ratio,pnacoe_ratio,pres2015_ratio,presoe15_ratio,p18a24a_ratio,pea_ratio,pocupada_ratio,pafil_ipriv_ratio,p12ym_solt_ratio,p12ym_casa_ratio,tothog_ratio,pobhog_ratio,vivtot_ratio,tvivhab_ratio,tvivpar_ratio,vivpar_hab_ratio,vph_sincint_ratio,vph_autom_ratio,pobtot,prom_hnv,graproes,prom_ocup,main_text_minned,description_minned,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,main_name,link
126,66698.41269841269,2022-03-29,4,0,63,4202000,other,4,2,0,1,2,0,0,0,1,0,1,1,1,0,0,0,no_emotion,positive,0901500011110,Muy bajo,0.07658157602663707,0.6659267480577137,0.25986998573014114,0.8515934675757095,0.07166640241002062,0.03979705089583003,0.6928809259552878,0.6773426351672744,0.14983351831298558,0.4242904709053433,0.37894403044236563,0.4171555414618678,0.9995243380371016,0.4808942444902489,0.8677876689746126,0.7903066271018794,0.658094296076492,0.06923837784371908,0.4032311242993736,6307,1.13,13.91,2.4,departamento roma norte pre venta, venta excelente departamento complejo residencial desarrollo rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asi vialidades importantes av insurgentes viad miguel aleman permitiran gozar estilo vida comodo otorgando acceso facil puntos ciudad caracteristicas residencialseguridad seguridad privada control accesos cctv llamadas parte caseta vigilancia autorizacion visita servicios espacios amenidades recepcion elevadores gimnasio salon eventaos roofgarden grill jardines teppanyaki pet station horno pizzacaracteristicas espacioestado acabadosrecamaras closets banos estancia sicomedor sicocina equipadabarra granitoarea lavado siestacionamiento espaciometros totales mprecio ,09,015,0001,1110,Departamento En Roma Norte Pre Venta,https://departamento.metroscubicos.com/MLM-1396872909-departamento-en-roma-norte-pre-venta-_JM#position=30&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
127,60934.21052631579,2022-03-29,4,0,76,4631000,other,3,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,no_emotion,positive,0901500011110,Muy bajo,0.07658157602663707,0.6659267480577137,0.25986998573014114,0.8515934675757095,0.07166640241002062,0.03979705089583003,0.6928809259552878,0.6773426351672744,0.14983351831298558,0.4242904709053433,0.37894403044236563,0.4171555414618678,0.9995243380371016,0.4808942444902489,0.8677876689746126,0.7903066271018794,0.658094296076492,0.06923837784371908,0.4032311242993736,6307,1.13,13.91,2.4,roma norte preventa departamento, venta excelente departamento complejo residencial desarrollo rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asi vialidades importantes av insurgentes viad miguel aleman permitiran gozar estilo vida comodo otorgando acceso facil puntos ciudad caracteristicas residencialseguridad seguridad privada control accesos cctv llamadas parte caseta vigilancia autorizacion visita servicios espacios amenidades recepcion elevadores gimnasio salon eventaos roofgarden grill jardines teppanyaki pet station horno pizzacaracteristicas espacioestado acabadosrecamaras closets banos estancia sicomedor sicocina equipadabarra granitoarea lavado siestacionamiento espaciometros totales mterraza precio ,09,015,0001,1110,Roma Norte Preventa Departamento,https://departamento.metroscubicos.com/MLM-1396947941-roma-norte-preventa-departamento-_JM#position=31&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
128,75294.11764705883,2022-03-29,4,0,51,3840000,other,2,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,no_emotion,positive,0901500011110,Muy bajo,0.07658157602663707,0.6659267480577137,0.25986998573014114,0.8515934675757095,0.07166640241002062,0.03979705089583003,0.6928809259552878,0.6773426351672744,0.14983351831298558,0.4242904709053433,0.37894403044236563,0.4171555414618678,0.9995243380371016,0.4808942444902489,0.8677876689746126,0.7903066271018794,0.658094296076492,0.06923837784371908,0.4032311242993736,6307,1.13,13.91,2.4,roma norte departamento pre venta, venta excelente departamento complejo residencial desarrollo rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asi vialidades importantes av insurgentes viad miguel aleman permitiran gozar estilo vida comodo otorgando acceso facil puntos ciudad caracteristicas residencialseguridad seguridad privada control accesos cctv llamadas parte caseta vigilancia autorizacion visita servicios espacios amenidades recepcion elevadores gimnasio salon eventaos roofgarden grill jardines teppanyaki pet station horno pizzacaracteristicas espacioestado acabadosrecamaras closets banos estancia sicomedor sicocina equipadabarra granitoarea lavado siestacionamiento espaciometros totales mprecio ,09,015,0001,1110,Roma Norte Departamentos En Pre Venta,https://departamento.metroscubicos.com/MLM-1396885426-roma-norte-departamentos-en-pre-venta-_JM#position=32&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
129,69016.12903225806,2022-03-29,4,0,62,4279000,other,4,2,0,1,2,0,0,0,1,0,1,1,1,0,0,0,no_emotion,positive,0901500011110,Muy bajo,0.07658157602663707,0.6659267480577137,0.25986998573014114,0.8515934675757095,0.07166640241002062,0.03979705089583003,0.6928809259552878,0.6773426351672744,0.14983351831298558,0.4242904709053433,0.37894403044236563,0.4171555414618678,0.9995243380371016,0.4808942444902489,0.8677876689746126,0.7903066271018794,0.658094296076492,0.06923837784371908,0.4032311242993736,6307,1.13,13.91,2.4,roma norte pre venta departamento, venta excelente departamento complejo residencial desarrollo rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asi vialidades importantes av insurgentes viad miguel aleman permitiran gozar estilo vida comodo otorgando acceso facil puntos ciudad caracteristicas residencialseguridad seguridad privada control accesos cctv llamadas parte caseta vigilancia autorizacion visita servicios espacios amenidades recepcion elevadores gimnasio salon eventaos roofgarden grill jardines teppanyaki pet station horno pizzacaracteristicas espacioestado acabadosrecamaras closets banos estancia sicomedor sicocina equipadabarra granitoarea lavado siestacionamiento espaciometros totales mprecio ,09,015,0001,1110,Roma Norte Pre Venta De Departamentos,https://departamento.metroscubicos.com/MLM-1396928825-roma-norte-pre-venta-de-departamentos-_JM#position=33&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
130,59878.980891719744,2022-03-29,6,0,157,9401000,other,7,3,0,2,3,0,0,0,1,0,1,0,1,0,0,0,no_emotion,anticipation,0901500011002,Muy bajo,0.07441688263606072,0.7201036653091447,0.19881525360977415,0.8596815994076268,0.0670122176971492,0.039244724176231024,0.7378748611625324,0.7278785634950018,0.30211032950758976,0.45390596075527584,0.36319881525360975,0.45020362828582006,0.9700111069974083,0.5475749722325065,0.8262339418526031,0.9290060851926978,0.7552400270453009,0.036511156186612576,0.4969574036511156,2701,0.87,15.01,2.15,departamento guanajuato roma norte,entrega febrero departamento total disponibles patio patio terraza terraza terrazacualquiera recamaras banos medio bano estacionamientoslobby elevadorroofgarden comunalvigilancia departamento muestraimportante precios pueden cambiar previo avis,09,015,0001,1002,"Departamentos En Guanajuato, Roma Norte",https://departamento.metroscubicos.com/MLM-1395391992-departamentos-en-guanajuato-roma-norte-_JM#position=34&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
131,52564.10256410256,2022-03-29,7,0,78,4100000,rent_a_house_cdmx,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,no_emotion,positive,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento venta avenida baja california cr,hermoso estrenar bien ubicado departamento roma sur acabados primera iluminados varios modelos departamento roofgarden comun bodega opcion cajon estacionamiento opcional ,09,015,0001,145A,Departamento En Venta En Avenida Baja California 21-2211 Cr,https://departamento.metroscubicos.com/MLM-1394922708-departamento-en-venta-en-avenida-baja-california-21-2211-cr-_JM#position=35&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
132,63859.649122807015,2022-03-29,7,0,57,3640000,rent_a_house_cdmx,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,no_emotion,trust,0901500011002,Muy bajo,0.07441688263606072,0.7201036653091447,0.19881525360977415,0.8596815994076268,0.0670122176971492,0.039244724176231024,0.7378748611625324,0.7278785634950018,0.30211032950758976,0.45390596075527584,0.36319881525360975,0.45020362828582006,0.9700111069974083,0.5475749722325065,0.8262339418526031,0.9290060851926978,0.7552400270453009,0.036511156186612576,0.4969574036511156,2701,0.87,15.01,2.15,departamento venta cuauhtemoc roma norte ig,moderno loft entrega inmediata ubicado colonia roma rodeado avenidas importantes ciudad facil acceso transporte publico ecobicis movilidad sera problema rodeado lugares actividades culturales diversidad gastronomica centros comerciales museos bares etc zona segura caminar ejercitarte alguno multiples parques pasear mascota andar bicicleta vestibulo edificio iluminado centralmente traves cubo altura cuenta roofgarden comun ofrece maravillosa vista cualquier orientacion cdmx cocina italiana entrega completamente equipada estufa horno excelente calidad marca teka entregamos persianas centro lavado piso ingenieria ,09,015,0001,1002,Departamento En Venta En Cuauhtemoc Roma Norte 211895ig,https://departamento.metroscubicos.com/MLM-1394996823-departamento-en-venta-en-cuauhtemoc-roma-norte-211895ig-_JM#position=36&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
133,78372.09302325582,2022-03-29,7,0,43,3370000,rent_a_house_cdmx,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,no_emotion,positive,0901500011002,Muy bajo,0.07441688263606072,0.7201036653091447,0.19881525360977415,0.8596815994076268,0.0670122176971492,0.039244724176231024,0.7378748611625324,0.7278785634950018,0.30211032950758976,0.45390596075527584,0.36319881525360975,0.45020362828582006,0.9700111069974083,0.5475749722325065,0.8262339418526031,0.9290060851926978,0.7552400270453009,0.036511156186612576,0.4969574036511156,2701,0.87,15.01,2.15,departamento venta roma norte coahuila ig,departamento venta zonas exclusivas mayor plusvalia ciudad mexico rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asi vialidades importantes avenida insurgentes viaducto miguel aleman trata estilo mezcla comodidad modernidad lineas simples espacios amplios luminosos reflejan hogar equilibrio perfecto deparamento habitacion bano cocina equipada area lavado sala comedor lugar estacionamiento altura cuenta amenidades gimnasio roofgarden salon eventaos grill pet station jardines horno pizza teppanyaki renta hous,09,015,0001,1002,Departamento En Venta En Roma Norte Coahuila 212364ig,https://departamento.metroscubicos.com/MLM-1394922676-departamento-en-venta-en-roma-norte-coahuila-212364ig-_JM#position=37&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
134,57159.82432432433,2022-03-29,7,0,74,4229827,rent_a_house_cdmx,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,no_emotion,positive,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento venta calle tonala coahuila cr,desarrollo departamentos localizado roma sur cercano vialidades importantes departamento terraza estancia comedor cocina integral zona lavado recamaras principal bano privado banos roofgarden comun elevador seguridad pb comercios ubicado esquin,09,015,0001,145A,Departamento En Venta En Calle Tonala Con Coahuila 21-1009 Cr,https://departamento.metroscubicos.com/MLM-1394929044-departamento-en-venta-en-calle-tonala-con-coahuila-21-1009-cr-_JM#position=38&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
135,61054.560975609755,2022-03-29,7,0,82,5006474,rent_a_house_cdmx,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,no_emotion,positive,0901500011214,Muy bajo,0.07569721115537849,0.6881564650488954,0.2397681999275625,0.8464324520101413,0.07316189786309309,0.03295907279971025,0.7211155378486056,0.6990220934444042,0.1839913074972836,0.3933357479174212,0.42339731981166245,0.46722202100688154,0.9909453096704093,0.5237232886635277,0.8934993084370678,0.7925311203319502,0.686030428769018,0.05186721991701245,0.5352697095435685,2761,0.99,14.03,2.12,departamento venta calle tonala coahuila ,desarrollo departamentos localizado roma sur cercano vialidades importantes departamento terraza estancia comedor cocina integral zona lavado recamaras estudio principal bano privado banos roofgarden comun elevador seguridad pb comercios ubicado esquin,09,015,0001,1214,Departamento En Venta En Calle Tonala Con Coahuila 21-1010,https://departamento.metroscubicos.com/MLM-1394922133-departamento-en-venta-en-calle-tonala-con-coahuila-21-1010-_JM#position=39&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
136,78372.09302325582,2022-03-29,7,0,43,3370000,rent_a_house_cdmx,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,no_emotion,positive,0901500011002,Muy bajo,0.07441688263606072,0.7201036653091447,0.19881525360977415,0.8596815994076268,0.0670122176971492,0.039244724176231024,0.7378748611625324,0.7278785634950018,0.30211032950758976,0.45390596075527584,0.36319881525360975,0.45020362828582006,0.9700111069974083,0.5475749722325065,0.8262339418526031,0.9290060851926978,0.7552400270453009,0.036511156186612576,0.4969574036511156,2701,0.87,15.01,2.15,departamento venta roma norte ks,departamento venta zonas exclusivas mayor plusvalia ciudad mexico rodeado mejores servicios hospitales escuelas centros comerciales primer nivel asicomo vialidades importantes avenida insurgentes viaducto miguel aleman trata estilo mezcla comodidad modernidad lineas simples espacios amplios luminosos reflejan hogar equilibrio perfecto deparamento habitacion bano cocina equipada area lavado sala comedor lugar estacionamiento altura cuenta amenidades gimnasio roofgarden salon eventaos grill pet station jardines horno pizza teppanyaki ks renta hous,09,015,0001,1002,"Departamento En Venta, Roma Norte.ks",https://departamento.metroscubicos.com/MLM-1394927898-departamento-en-venta-roma-norteks-_JM#position=40&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
137,69922.80141843972,2022-03-29,7,0,141,9859115,other,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,no_emotion,positive,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento preventa roma sur cuauhtemoc,preventa departamento sabor mieste departamento unico cuenta cava sotano mtsubicado calle linda arbolada centrica acceso facil amsterdam parque mexico asi corazon colonia romatiene estilo eclectico respetando caracteristicas arquitectonicas originales mientras agregan nuevas contemporaneas elementos fachada reestilizada totalmentetodas instalaciones totalmente nuevas especificacion actual hidroneumatico presion constante cisterna tanque tormentas recuperacion reciclaje agua lluvia instalacion electrica cobre tierra fisica diversificada circuitos iluminacion elementos led ,09,015,0001,145A,"Departamento En Preventa,  Roma Sur, Cuauhtémoc",https://departamento.metroscubicos.com/MLM-1395348729-departamento-en-preventa-roma-sur-cuauhtemoc-_JM#position=41&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
138,57159.82432432433,2022-03-29,7,0,74,4229827,rent_a_house_cdmx,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,no_emotion,positive,0901500011375,Muy bajo,0.07473749227918468,0.685608400247066,0.24706609017912293,0.891290920321186,0.044471896232242125,0.044780728844966027,0.663372452130945,0.6500926497838172,0.07998764669549105,0.41877702285361335,0.3795552810376776,0.4042618900555899,0.993514515132798,0.4749845583693638,0.852405721716515,0.9310793237971391,0.783485045513654,0.06827048114434331,0.3972691807542263,3238,1.11,14.06,2.46,departamento venta calle tonala coahuila cr,desarrollo departamentos localizado roma sur cercano vialidades importantes departamento terraza estancia comedor cocina integral zona lavado recamaras principal bano privado banos roofgarden comun elevador seguridad pb comercios ubicado esquina entrega enero ,09,015,0001,1375,Departamento En Venta En Calle Tonala Con Coahuila 21-1009 Cr,https://departamento.metroscubicos.com/MLM-1394935418-departamento-en-venta-en-calle-tonala-con-coahuila-21-1009-cr-_JM#position=42&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
139,61194.02985074627,2022-03-29,6,0,67,4100000,other,4,2,0,1,2,0,0,0,1,0,1,0,1,0,0,0,no_emotion,anticipation,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento colonia roma sur cerca viaduct,entrega inmediata niveles departamento recamaras banos estacionamientospiso balcon mantenimiento roof comunalelevadorvigilancia cerca parque deltaimportante precios pueden cambiar previo avis,09,015,0001,145A,"Departamento En Colonia Roma Sur, Cerca Del Viaducto",https://departamento.metroscubicos.com/MLM-1395446689-departamento-en-colonia-roma-sur-cerca-del-viaducto-_JM#position=43&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
140,56538.46153846154,2022-03-29,7,0,91,5145000,rent_a_house_cdmx,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,no_emotion,trust,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento venta roma sur cuauhtemoc ig,exclusivo departamento ubicado colonia tradicion ciudad zona centrica delimitada avenidas importantes ciudad gran ejemplo conectividad historia arquitectura comercio hospitales gran actividad cultural departamento habitaciones banos cocina equipada cuarto lavado sala comedor lugar estacionamiento ,09,015,0001,145A,Departamento En Venta En Roma Sur Cuauhtemoc 212373ig,https://departamento.metroscubicos.com/MLM-1394911106-departamento-en-venta-en-roma-sur-cuauhtemoc-212373ig-_JM#position=44&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
141,76410.2564102564,2022-03-29,7,0,39,2980000,rent_a_house_cdmx,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,no_emotion,positive,0901500010998,Muy bajo,0.07679324894514768,0.5831223628691983,0.31772151898734174,0.779746835443038,0.10886075949367088,0.03164556962025317,0.7291139240506329,0.7223628691983123,0.24219409282700421,0.4139240506329114,0.37426160337552744,0.45907172995780593,0.9995780590717299,0.6147679324894515,0.7467398764584763,0.939601921757035,0.6863417982155113,0.07069320521619767,0.3822923816060398,2370,1.02,14.01,2.18,departamento venta roma cmb,excelente oportunidad adquirir pre venta departamento corazon colonia roma encuentra edificio mixto planta comercial niveles departamento mejores acabados departamento cuenta habitacion bano cocina integral cajon estacionamiento cuenta altura departamento inteligente sistema lutron iluminacion audio residencial cuenta mejores amenidades bussines center roofgarden sky pool jacuzzi teppanyaki horno pizzas huerto auto sustentable area meditacion espacio yoga espacio lectura haz cita apoyamos negociacion cristina blanco cel mls ,09,015,0001,0998,Departamento En Venta En La Roma Cmb,https://departamento.metroscubicos.com/MLM-1394941199-departamento-en-venta-en-la-roma-cmb-_JM#position=45&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
142,65384.61538461538,2022-03-29,7,0,91,5950000,rent_a_house_cdmx,0,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,no_emotion,positive,0901500011017,Muy bajo,0.08483913618334069,0.6921551344204495,0.24085500220361392,0.8323049801674747,0.08814455707360071,0.04605553107095637,0.6817981489643015,0.6687968267959453,0.17144116350815336,0.4116350815337153,0.377919788453063,0.4023799030409872,0.999338915821948,0.5167474658439841,0.7786780383795309,0.8908315565031983,0.6695095948827292,0.07078891257995736,0.3611940298507463,4538,1.08,14.09,2.48,departamento venta roma norte,agrahrincreible departamento exclusivo residencial estrenar colonias cotizadas cdmx colonia roma norte rodeado restaurantes cafes teatros etc interiores balcon incluye bodega contactanos wa mayor informacion recibira atencion inmediata personalizada permite anos experiencia respalden nuevo hogar rent house sera placer brindarte servicio excelent,09,015,0001,1017,Departamento En Venta (roma Norte),https://departamento.metroscubicos.com/MLM-1394934355-departamento-en-venta-roma-norte-_JM#position=46&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
143,49401.19760479042,2022-03-29,7,0,167,8250000,rent_a_house_cdmx,0,2,0,1,2,0,0,0,1,1,0,1,0,0,0,0,no_emotion,positive,0901500010729,Muy bajo,0.06128133704735376,0.4986072423398329,0.3398328690807799,0.6601671309192201,0.21727019498607242,0.022284122562674095,0.7910863509749304,0.7910863509749304,0.3593314763231198,0.3565459610027855,0.5069637883008357,0.5403899721448467,0.9554317548746518,1.4178272980501392,0.381139489194499,0.8860510805500982,0.26719056974459726,0.005893909626719057,0.2888015717092338,359,0.63,16.07,1.77,departamento venta roma norte calle coloniaima m,lindo departamento excelente ubicacion calle coloniaima colonia roma norte departamento consta recamaras banos cuarto lavado puesto estacionamiento acabados lujo ademas roofgarden privado mts rentahousetu asesora confianza ,09,015,0001,0729,"Departamento En Venta Roma Norte, Calle Colima. 22-1883 M.m",https://departamento.metroscubicos.com/MLM-1394903528-departamento-en-venta-roma-norte-calle-colima-22-1883-mm-_JM#position=47&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
144,63268.333333333336,2022-03-29,7,0,162,10249470,rent_a_house_cdmx,0,2,0,2,3,0,0,0,1,1,0,1,0,0,0,0,no_emotion,trust,0901500010729,Muy bajo,0.06128133704735376,0.4986072423398329,0.3398328690807799,0.6601671309192201,0.21727019498607242,0.022284122562674095,0.7910863509749304,0.7910863509749304,0.3593314763231198,0.3565459610027855,0.5069637883008357,0.5403899721448467,0.9554317548746518,1.4178272980501392,0.381139489194499,0.8860510805500982,0.26719056974459726,0.005893909626719057,0.2888015717092338,359,0.63,16.07,1.77,departamento venta roma norte calle coloniaima m,departamento proyecto excelente ubicacion calle coloniaima colonia roma norte departamento consta recamaras banos cuarto lavado dos puestos estacionamiento acabados lujo amenidades cuenta roofgarden comun asador rentahousetu asesora confianza ,09,015,0001,0729,"Departamento En Venta Roma Norte, Calle Colima. 22-1855 M.m",https://departamento.metroscubicos.com/MLM-1394927436-departamento-en-venta-roma-norte-calle-colima-22-1855-mm-_JM#position=48&search_layout=grid&type=item&tracking_id=b6424821-31f5-439d-999d-04e96eb4aec6
145,49928.57142857143,2022-03-29,4,0,140,6990000,other,4,2,0,2,2,0,0,0,0,0,0,1,1,1,0,1,no_emotion,positive,0901500011356,Muy bajo,0.06618313689936536,0.6823813841039589,0.22846781504986402,0.8437594439407676,0.055908129344212756,0.04079782411604715,0.6790571169537625,0.658204895738894,0.17437292233303112,0.395889996977939,0.37322453913569054,0.4291326684799033,0.9800543970988214,0.48957388939256574,0.8771604938271605,0.8617283950617284,0.7388888888888889,0.0691358024691358,0.4283950617283951,3309,0.99,14.43,2.28,departamento colonia roma pre venta, pre venta excelente departamento colonia roma amplios accesos facilitan movilidad hacia zonas trabajo asi oferta cercana transporte publico metrobus taxis metro zona tranquila segura facilidad estacionarse rodeado restaurantes bancos centros comerciales gimnasios escuelas parques caracteristicas residencialun concepto exclusivo departamento phs cada espacio cuenta acabados alto diseno smart home seguridad seguridad privada control accesos cctv espacios recepcion elevador escaleras servicio caracteristicas espacioestado acondicionadorecamaras closets banos estancia sicomedor sijardin siarea lavado siestacionamiento cajonesmetros construccion mprecio entrega octubre ,09,015,0001,1356,Departamento En La Colonia Roma Pre Venta,https://departamento.metroscubicos.com/MLM-1396866467-departamento-en-la-colonia-roma-pre-venta-_JM#position=1&search_layout=grid&type=item&tracking_id=4bbeee64-78e3-4e15-a919-59d358085508
146,71385.71428571429,2022-03-29,7,0,70,4997000,other,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,no_emotion,positive,090150001145A,Muy bajo,0.07472903593839134,0.7007986309184255,0.2472903593839133,0.8639475185396464,0.06845407872219053,0.04392470051340559,0.6828294352538505,0.6662863662293211,0.11979463776383342,0.4375356531660011,0.36138049058756416,0.4295493439817456,0.9957216200798631,0.46691386195094126,0.9211973121563837,0.8191814294441051,0.7403787416004887,0.07147220525351253,0.5528405620036653,3506,0.97,14.55,2.32,departamento preventa roma sur cuauhtemoc,departamento contigoubicado calle linda arbolada centrica acceso facil amsterdam parque mexico asi corazon colonia romatiene estilo eclectico respetando caracteristicas arquitectonicas originales mientras agregan nuevas contemporaneas elementos fachada reestilizada totalmentetodas instalaciones totalmente nuevas especificacion actual hidroneumatico presion constante cisterna tanque tormentas recuperacion reciclaje agua lluvia instalacion electrica cobre tierra fisica diversificada circuitos iluminacion elementos led ,09,015,0001,145A,"Departamento En  Preventa, Roma Sur, Cuauhtémoc",https://departamento.metroscubicos.com/MLM-1395299991-departamento-en-preventa-roma-sur-cuauhtemoc-_JM#position=2&search_layout=grid&type=item&tracking_id=4bbeee64-78e3-4e15-a919-59d358085508
147,59611.11111111111,2022-03-29,7,0,144,8584000,rent_a_house_cdmx,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,no_emotion,positive,0901500011214,Muy bajo,0.07569721115537849,0.6881564650488954,0.2397681999275625,0.8464324520101413,0.07316189786309309,0.03295907279971025,0.7211155378486056,0.6990220934444042,0.1839913074972836,0.3933357479174212,0.42339731981166245,0.46722202100688154,0.9909453096704093,0.5237232886635277,0.8934993084370678,0.7925311203319502,0.686030428769018,0.05186721991701245,0.5352697095435685,2761,0.99,14.03,2.12,departamento venta roma norte,mls iluminado comodo departamento amplia confortable terraza recamaras banos estancia comedor balcon recamara cocina barra granita estilo americano cuarto lavado edificio estilo ecleptico construido epoca porfiriato patrimonio restauro departamento ph distribuidos pb niveles excelente oportunidad vivir zona alta plusvalia ,09,015,0001,1214,Departamento En Venta En Roma Norte,https://departamento.metroscubicos.com/MLM-1394971094-departamento-en-venta-en-roma-norte-_JM#position=3&search_layout=grid&type=item&tracking_id=4bbeee64-78e3-4e15-a919-59d358085508
